,id,name,alias,type,rating,review_count,price,location,latitude,longitude
0,PEHM9AEqq0ca3vACyOMEwA,Lusy's Mediterranean Cafe & Grill,lusys-mediterranean-cafe-and-grill-van-nuys-2,mediterranean,4.5,771,2.0,91401,34.186598,-118.431349
1,ja_cBagHfhI0eFJrw3BRTA,Kobee Factory,kobee-factory-van-nuys-2,mideastern,4.5,536,2.0,91401,34.1792651,-118.44036990000001
2,vWuft2V5ZKKWRPzQUHuKDw,Nat's Early Bite Coffee Shop,nats-early-bite-coffee-shop-sherman-oaks,diners,4.5,1069,2.0,91401,34.1724,-118.44053000000001
3,DfmaMh5rJQ_o9vEvhfUDgQ,Uncle Tony's Pizzeria,uncle-tonys-pizzeria-north-hollywood,italian,4.0,1164,2.0,91606,34.1873800734173,-118.41655771468001
4,Mfa5dHJKcY4K-c3IQIxKkA,Krimsey's Cajun Kitchen,krimseys-cajun-kitchen-north-hollywood-2,vegan,4.5,870,2.0,91606,34.1862989,-118.4139645
5,VCUOfCYFT0k_p-_efeDFEg,Fresh Mongolian BBQ & Grill,fresh-mongolian-bbq-and-grill-van-nuys,mongolian,4.5,451,1.0,91401,34.172403,-118.423045
6,gK4cNj-NIZC1UTRwqqTbRg,Oasis Restaurant,oasis-restaurant-van-nuys,asianfusion,4.5,271,2.0,91401,34.1801278,-118.439679
7,JFk4gr1qbjWVOwu23m5dig,Daphne's Desserts,daphnes-desserts-los-angeles,cafes,5.0,193,1.0,91401,34.17183,-118.43066
8,abXSzvnkvagjdUs3ufrFLA,Crème Caramel LA,crème-caramel-la-sherman-oaks-2,desserts,4.5,665,2.0,91411,34.172367,-118.456942
9,AQriQ8WL5ZZ2ImW6lIojQQ,Barone's,barones-valley-glen,italian,3.5,696,2.0,91401,34.1790635242057,-118.43220463570299
10,0upo44caHvgYeA34PSNFRQ,Bill's Hamburgers,bills-hamburgers-van-nuys,burgers,4.5,614,1.0,91411,34.1792462981141,-118.454536634424
11,0OhHaleW2rPQdj6e3eSWWQ,AYCE Gogi,ayce-gogi-los-angeles,korean,4.0,1353,2.0,91405,34.200013513747,-118.44791309164101
12,1mIvvPJAXQEkC0pE6PhuOQ,Padrino's Pizza,padrinos-pizza-sherman-oaks,italian,4.0,397,2.0,91401,34.1719951,-118.4237211
13,Qt87yGnSFMT8Dn_zbsRn9g,Creamology Cereal Bar,creamology-cereal-bar-los-angeles,icecream,5.0,91,1.0,91401,34.17184,-118.43033
14,Ei1aQrXl-00iNDU-EQQ6Bw,Robin Hood British Pub,robin-hood-british-pub-sherman-oaks,british,4.0,436,2.0,91401,34.17208,-118.43047800000001
15,bIuWSd6xU7HAYf1ZGNCi3g,Royal Pizza,royal-pizza-van-nuys,pizza,4.0,141,1.0,91401,34.1791264197299,-118.430725952568
16,JL8fdtnL2dRlOhZwTSWVmA,Deli Mex Restaurant,deli-mex-restaurant-sherman-oaks,mexican,4.5,401,1.0,91423,34.1647152,-118.44826509999999
17,-fxyNatBomw3E-__udx7ew,Farm Table,farm-table-van-nuys,breakfast_brunch,4.0,592,2.0,91401,34.183,-118.44915
18,AluwUDUau6vyEIoK-b4rfg,Ireland's 32,irelands-32-van-nuys,divebars,4.0,231,2.0,91401,34.17241,-118.43215
19,74DQG6GsRRenzjdZ-XWJ6g,San Marcos Mexican Grill,san-marcos-mexican-grill-sherman-oaks,mexican,4.0,267,1.0,91401,34.178684000000004,-118.44023200000001
20,poTdvCAz2ntfj3D1dw59Aw,Boba Cha Cha,boba-cha-cha-north-hollywood,coffee,4.5,178,1.0,91606,34.186545100000004,-118.41412
21,wcsd41E9wE9-dLnh9GZufA,Mom's Bar B-Q House,moms-bar-b-q-house-van-nuys,bbq,4.0,439,2.0,91405,34.193805100000006,-118.4395014
22,EQZe3VilguZH8lf4tUZj7g,Pepper Mexican Grill,pepper-mexican-grill-van-nuys,mexican,4.0,343,1.0,91401,34.17257,-118.42342
23,8fWyzryOxs6gVb2BEfbulA,Picka Rico,picka-rico-van-nuys-2,mexican,4.5,284,1.0,91401,34.18634,-118.44469
24,a8ytUwQrq9n3303vTjC5Gg,Sugar Studio,sugar-studio-sherman-oaks,bakeries,5.0,58,2.0,91401,34.1719114760786,-118.424739812789
25,NQzxxOB0H3piLYOTQc39Kg,Mariscos Los Arcos,mariscos-los-arcos-van-nuys,mexican,4.0,227,2.0,91401,34.1865351,-118.43917990000001
26,8oeSXY-k57M0WFA_wLTXmg,Tonga Hut Tiki Lounge,tonga-hut-tiki-lounge-north-hollywood,lounges,4.0,561,2.0,91606,34.186512,-118.41212800000001
27,PDHhaSlPyYNWkoUIcn7G-A,Sri Siam Cafe,sri-siam-cafe-north-hollywood-3,thai,4.0,430,2.0,91605,34.194043,-118.413126
28,Sy1g8UTGoYFolES9nCjLKA,Papillon International Bakery,papillon-international-bakery-north-hollywood,bakeries,4.0,366,1.0,91606,34.1863898679043,-118.41422992095801
29,8HgXEqWNa1vuldKgX-Y_Ig,Napoli's Pizza Kitchen,napolis-pizza-kitchen-sherman-oaks,pizza,4.5,428,2.0,91411,34.17243,-118.45656000000001
30,Dgqmga4Rx4GWqIv5S41l8w,El Rancherito,el-rancherito-van-nuys,mexican,4.0,152,1.0,91401,34.1883132533519,-118.431500857591
31,PJptxgzFMPddl-nb7xBloA,Villaggio Deli & Restaurant,villaggio-deli-and-restaurant-van-nuys,delis,4.5,171,1.0,91401,34.1849670097435,-118.448697030544
32,n_tO0VZ9qqIbP9o-UPUSFw,Jersey Mike's Subs,jersey-mikes-subs-van-nuys-2,sandwiches,4.0,327,1.0,91401,34.172135600000004,-118.44759840000002
33,lkoqNS0-eAvmJvk4h07-jw,Nick's Pizza,nicks-pizza-van-nuys,pizza,4.0,320,1.0,91401,34.1863712,-118.4233376
34,dGRUYyFyXcobzWDF6LglLg,Ramen Izakaya,ramen-izakaya-los-angeles-4,ramen,4.5,112,2.0,91401,34.187090000000005,-118.43218
35,_SqtCk0qCw9OUdd73mwPbg,PizzaRev,pizzarev-van-nuys,pizza,4.0,384,1.0,91401,34.1725263,-118.44835400000001
36,IWuL9CdRycPz7dphy7iI9w,Helena Wirth Cakes,helena-wirth-cakes-los-angeles-3,customcakes,4.0,142,2.0,91401,34.1718872,-118.4391209
37,rO4NnZQQ7_LjC9jGjAWwNQ,Takatis,takatis-van-nuys,peruvian,4.0,437,2.0,91401,34.188212083572004,-118.44848492688601
38,XUPolFBYudGPj2MWH5TuOw,La Fogata Mexican Restaurant,la-fogata-mexican-restaurant-sherman-oaks,mexican,4.0,651,2.0,91403,34.1641078,-118.4484561
39,c6uABdDu6pKq2i0uF1NvqA,Vic's Food To Go,vics-food-to-go-north-hollywood,thai,4.0,364,1.0,91606,34.18698,-118.40619
40,1rKD2pH1bAFOMd2Gu41Nmw,Toshi,toshi-los-angeles,japanese,4.0,291,2.0,91605,34.194296720781395,-118.41331656024599
41,cujkhTeClQDDmTX6pviNgQ,Sharky's Woodfired Mexican Grill,sharkys-woodfired-mexican-grill-sherman-oaks,mexican,4.0,262,2.0,91423,34.1719802,-118.4216977
42,ZJ0HxTeIMXlDrAH2IiuHbw,Natanya Kosher Cuisine,natanya-kosher-cuisine-los-angeles-2,mediterranean,4.5,104,2.0,91401,34.1723374957307,-118.423438668251
43,XBOvgCRnXKR62X6eVcsuxw,Grandma's Thai Kitchen,grandmas-thai-kitchen-sherman-oaks,thai,3.5,331,2.0,91401,34.171820000000004,-118.42131
44,b61Sv8NKfkm-nqKJ9hQHjw,Los Tres Hermanos,los-tres-hermanos-van-nuys-2,mexican,3.5,379,2.0,91401,34.1843,-118.44915
45,UjLmvYMrEj-XNd5pvABlRw,Piroshki House,piroshki-house-van-nuys,bakeries,4.5,101,1.0,91401,34.1870179004117,-118.43959608806101
46,GC80WTCoa5YGHVV0H7HG0Q,Zahle Restaurant,zahle-restaurant-north-hollywood,lebanese,4.0,203,2.0,91606,34.186292,-118.41454099999999
47,lYnKEgSl5sLqwPrDnzhA0w,Emperor Express,emperor-express-van-nuys,chinese,3.5,251,1.0,91401,34.1719951,-118.423627
48,Taog81MckbHWp2yh8DAcBQ,Numero Uno Pizza,numero-uno-pizza-north-hollywood,italian,4.0,229,2.0,91606,34.1874465942383,-118.41345977783199
49,9MvaKURxRbZGjM_nwtV1Ag,Tony's Mexican Grill,tonys-mexican-grill-sherman-oaks,mexican,4.0,562,1.0,91423,34.1645851135254,-118.41417694091801
50,VEIJjk_gxiIKNkHFo6BGQQ,Baked It Myself,baked-it-myself-van-nuys-5,cafes,4.5,77,2.0,91411,34.18394,-118.45023
51,aUJHqtvhj2jZ7BPSyYc7TQ,My Fish Stop,my-fish-stop-sherman-oaks,cajun,4.0,257,2.0,91411,34.172244899999995,-118.45678529999999
52,Ts7G7d6zFWrRf1opmhrwdg,El Criollo,el-criollo-van-nuys-4,cuban,4.0,257,2.0,91405,34.1913495,-118.4485636
53,yQEFduCdy414vqIUa54O_A,Gourmet Palace China Bistro,gourmet-palace-china-bistro-los-angeles,chinese,4.5,134,2.0,91423,34.164584999999995,-118.414174
54,4us5u1Gn8NXARppQSmKHWA,Tequila's Bar & Grill,tequilas-bar-and-grill-van-nuys,mexican,3.5,201,2.0,91401,34.186854,-118.429951
55,qkeeRXTbyIZ169gEfmaSMQ,Queens Burgers,queens-burgers-van-nuys,burgers,4.0,163,1.0,91401,34.185531299999994,-118.44859509999999
56,3iGy-965o_BRK5y-akPGDg,Puro Sabor,puro-sabor-van-nuys,latin,4.0,201,2.0,91401,34.1862,-118.44827
57,Trz-TPrn2Aoatqf6kOkqyQ,Golden Bowl,golden-bowl-van-nuys,hotdogs,4.0,298,1.0,91405,34.2010451,-118.431946
58,dcBxCr-ZFIVIhMF0f9ZqNg,Blaze Fast-Fired Pizza,blaze-fast-fired-pizza-north-hollywood,salad,4.0,199,1.0,91606,34.187011,-118.417101
59,u5hUywDqNHqGGQ02Kr7sAQ,Victory Bread,victory-bread-los-angeles-3,bakeries,4.5,54,1.0,91401,34.1868292482339,-118.439559089297
60,UrejylYfcgvatu1vyw5DXA,Mariscos Vallarta,mariscos-vallarta-van-nuys-2,seafood,4.0,118,2.0,91401,34.186545100000004,-118.42355
61,6khloE6td76V4aVQ2mP9nw,Top Falafel,top-falafel-north-hollywood,mideastern,4.5,133,1.0,91606,34.1873872997642,-118.41370149999999
62,aKuI6b-TW2isVAugQR8SIA,Hatikva Grill,hatikva-grill-los-angeles-2,kosher,4.5,61,1.0,91401,34.171918,-118.439355
63,SMNKVRDMs6dmNZy4Y1IK0Q,Yogurtland,yogurtland-sherman-oaks-2,icecream,4.0,284,1.0,91403,34.1608238609683,-118.448324203491
64,UU2fzQ2FHBNC7CoNRMJR1g,Four 'N 20 Restaurants,four-n-20-restaurants-sherman-oaks,bakeries,3.5,261,2.0,91401,34.170915,-118.4485851
65,w7n66r6hCWdavIDbD5Wttg,House of Pastry,house-of-pastry-north-hollywood,bakeries,4.5,150,2.0,91605,34.193805100000006,-118.41430390000001
66,wpOSqLa0-lJ8AmDD1M9pHw,Famous Pizza,famous-pizza-van-nuys,pizza,4.0,112,1.0,91401,34.1869867779974,-118.43981699373998
67,jhpfwPlmc5b7icQclTGN3w,Wild Oak Cafe,wild-oak-cafe-los-angeles-3,coffee,4.5,71,2.0,91401,34.1853858780124,-118.448627819263
68,rJscQH9kk3yzGhtQZkswmA,Machu-Picchu Peruvian Restaurant,machu-picchu-peruvian-restaurant-van-nuys,peruvian,4.0,107,2.0,91401,34.1881201,-118.4488749
69,SpO4fx4cArtwbSQkWu5iQQ,BBQ & Kabob Factory,bbq-and-kabob-factory-van-nuys-2,mideastern,3.5,76,1.0,91401,34.1791168375309,-118.430900848653
70,jjW5A3fDXZvywaDKgpxqCA,Que Ricos,que-ricos-north-hollywood,mexican,3.5,334,1.0,91606,34.18627,-118.41521000000002
71,ELbE3xoMLzBQRuvdUgpKpQ,Pao's Pastries & Cafe,paos-pastries-and-cafe-van-nuys,cafes,4.5,49,2.0,91401,34.1857762953259,-118.448350428873
72,WHwxsfmy7Mw6FQujTWipXw,Yagumo Sushi,yagumo-sushi-van-nuys,sushi,4.0,269,2.0,91405,34.193499337102295,-118.450593252779
73,8KPhuzOaJJEeedOQtw0f2A,Chefs Shawarma Mediterranean Food,chefs-shawarma-mediterranean-food-van-nuys,mediterranean,4.5,52,2.0,91411,34.1847749,-118.44912
74,x8gkUvXMt9ros2G9n72_CA,Haig Kabob House,haig-kabob-house-north-hollywood,kebab,4.5,76,2.0,91605,34.193659999999994,-118.41435
75,WiTMRukKmLARoEoKdrV6Qg,Okamoto Kitchen,okamoto-kitchen-los-angeles-2,foodtrucks,4.0,261,2.0,91423,34.1463062227897,-118.42539678840599
76,-WPVWt-35rFwv921jLhNqQ,OMGarnachas,omgarnachas-los-angeles-2,mexican,4.0,115,1.0,91405,34.2005219967457,-118.43219567463699
77,25NuN2P5805IMOW1Lmt2PA,USA Donuts & Crossaints,usa-donuts-and-crossaints-sherman-oaks-2,donuts,4.0,54,1.0,91401,34.1720784455538,-118.42309467494499
78,3f6V2nUv46aEJljqB1VqlQ,Sugar Babies Bake Shop,sugar-babies-bake-shop-sherman-oaks,bakeries,4.0,151,2.0,91423,34.1579637,-118.4223751
79,uXB0qxiNJ7fbfn6Ljv5SHA,Bua Siam,bua-siam-north-hollywood,thai,4.0,210,1.0,91605,34.201046000000005,-118.41477979999999
80,bRBEbIkCj_hwKtZ-8yRtHg,Myke's Cafe,mykes-cafe-sherman-oaks,coffee,4.0,192,2.0,91411,34.1723782722456,-118.456864692271
81,G-Owev39beCim6EF8Zl-cQ,Las Cebollitas Taqueria Y Restaurante,las-cebollitas-taqueria-y-restaurante-van-nuys,mexican,4.0,83,1.0,91405,34.194074900000004,-118.43083680000001
82,GVt0MwAoQcuM06V_-fHkug,The Lobos Truck,the-lobos-truck-los-angeles,foodtrucks,4.5,1172,1.0,90063,34.0583969,-118.1912081
83,MB3XutZ419p97QIvA2dUOA,Classic Doughnuts & Croissants,classic-doughnuts-and-croissants-sherman-oaks,donuts,4.0,116,1.0,91423,34.15813239034139,-118.42420297158701
84,CkMRTMjI9-LuxST9ww2PMw,Nazca Peruvian Restaurants,nazca-peruvian-restaurants-van-nuys-2,peruvian,4.0,85,2.0,91401,34.187083285342496,-118.446178
85,Kv9z4CJh5RYPCyaEnqWJaw,Sushi Plus BBQ Teriyaki,sushi-plus-bbq-teriyaki-sherman-oaks,japanese,4.0,158,2.0,91403,34.1644117,-118.4485751
86,Gpjf2GluaPKcExlIj3WJ8g,Gordos Tacos,gordos-tacos-los-angeles,tacos,4.0,81,1.0,91401,34.1862814,-118.44622050000001
87,qYR5rkNKOzCK4JXmFU6qvQ,Chio's Peruvian Grill,chios-peruvian-grill-los-angeles-2,peruvian,4.0,217,2.0,91405,34.1996715,-118.4487824
88,Po0pZMiwIZT2QfA-UP1Jog,Donut King,donut-king-van-nuys,donuts,4.0,94,1.0,91411,34.1868301301405,-118.45689302129801
89,9DYa8Y08r58c--zoA0WiIA,Lola's Chicken,lolas-chicken-van-nuys,peruvian,4.0,143,2.0,91411,34.187125,-118.45713400000001
90,JdORWLKGsF6KXACnnk8zHA,Pico Pica Rico,pico-pica-rico-sherman-oaks,mexican,4.0,217,1.0,91403,34.1647151,-118.4564856
91,Vfl6htZ7qmvprRu_Ag_Rlg,TMA Star Pizza & Subs,tma-star-pizza-and-subs-van-nuys,pizza,4.0,60,2.0,91401,34.1864215226063,-118.431754928072
92,xiQVRW6cB0y-gj1BQOhaIA,Billy's Grill,billys-grill-sherman-oaks,tradamerican,3.5,189,1.0,91403,34.1645879359306,-118.44875335693399
93,e5DsrPSbONXmIoOk1x5l4w,Oxnard Coffee Shop & Restaurant,oxnard-coffee-shop-and-restaurant-van-nuys-4,coffee,4.0,149,1.0,91411,34.179786,-118.455607
94,FWBeF6g78wwphRkG64ngvA,Baby's Badass Burgers,babys-badass-burgers-los-angeles,burgers,4.0,667,2.0,90069,34.088409999999996,-118.37783
95,D-ydGZ1LsZxM5yOqdUzKjg,Martha's Bakery,marthas-bakery-van-nuys,bakeries,4.5,29,1.0,91401,34.187065046125,-118.44065353336399
96,8023l0VVOxFEHEZDHe3XIQ,Mint Garden,mint-garden-sherman-oaks-2,thai,3.5,229,1.0,91403,34.1585795,-118.44867849999999
97,KVT6nv57OjoGgIeTX1mo9A,Corky's and The Cork Lounge,corkys-and-the-cork-lounge-sherman-oaks-4,tradamerican,3.5,326,2.0,91403,34.16251,-118.44908000000001
98,3a8cSnh24YtTpedqD4gymw,Alberto's Mexican Food,albertos-mexican-food-van-nuys,mexican,3.5,221,1.0,91405,34.194164239243,-118.449794000275
99,oOeKBATbyw29USIZW9lUCg,Jaopaya Cafe,jaopaya-cafe-van-nuys,thai,4.0,80,2.0,91411,34.186794899999995,-118.45278
100,pyNEroQzLqVn9L15x_lGPA,Mr. Pizza,mr-pizza-los-angeles-20,pizza,4.5,64,1.0,91411,34.18697,-118.45707
101,KKdFIoLmduvgClAinmdJIQ,Starbucks,starbucks-north-hollywood-6,coffee,3.5,156,1.0,91606,34.186457,-118.413592
102,PRJUCXAxaE6vBgcgsLlwMQ,El Pollo Sonora,el-pollo-sonora-los-angeles,mexican,4.5,44,1.0,91405,34.193785,-118.44993400000001
103,xZbX6QhqyA3brRFbLfRqdg,Maravilla Latin Cuisine,maravilla-latin-cuisine-los-angeles-3,foodtrucks,5.0,125,2.0,91331,34.256946563720696,-118.419013977051
104,aUYhtULblQNefVr9XwFLig,Panaderia Mexico,panaderia-mexico-van-nuys,bakeries,4.0,63,1.0,91405,34.1944791374122,-118.43149097740499
105,na-mk22_-vTnV_gYYDgtig,Carniceria Don Juan,carniceria-don-juan-north-hollywood-2,meats,4.5,31,1.0,91605,34.193713200000005,-118.4146311
106,w9-kKPrlS73g5CNnF80TiA,Cemitas Poblanas Don Adrian,cemitas-poblanas-don-adrian-los-angeles,mexican,4.5,40,1.0,91401,34.18929489999999,-118.4486996
107,vSaDQBauZLCmayRJ_VeKbA,Happy Dogs,happy-dogs-van-nuys,hotdogs,4.0,86,1.0,91401,34.183257399999995,-118.4489098
108,UNhsuZmtqGA5X5_3_pGYUw,Tacos y Birria La Unica,tacos-y-birria-la-unica-los-angeles,tacos,5.0,260,1.0,90023,34.022717511879,-118.216445997811
109,DDxgrbvfll4OFPyvx7ya4A,Ranch House BBQ & Grill,ranch-house-bbq-and-grill-van-nuys,bbq,3.0,235,2.0,91401,34.181940000000004,-118.44913999999999
110,FSz0dgsXnKvQSL52qurL0Q,Prime Italian,prime-italian-sherman-oaks,italian,4.0,96,1.0,91423,34.1647151,-118.44025659999998
111,mUk0SZi9SytvICsoE8m_zQ,Rigos Taco 2,rigos-taco-2-van-nuys,mexican,3.0,84,1.0,91401,34.179127261271894,-118.430572829398
112,yEdvSmy3p8XjWdaO2XknIg,The Fifth,the-fifth-valley-village,lounges,4.0,165,1.0,91607,34.1586221544329,-118.406267166138
113,LmAWMD6IYjjGB6GMDfmXWg,Birrieria Lupita # 2,birrieria-lupita-2-van-nuys,mexican,4.5,45,1.0,91405,34.19842070000001,-118.4485193
114,Pv32waAHBuSbxJQXqC8u9g,Golden Sky,golden-sky-van-nuys,chinese,3.5,139,2.0,91401,34.186977,-118.447376
115,0L6HuGwnmRdFz6r19QvWLg,La Sirenita Mexican Restaurant,la-sirenita-mexican-restaurant-van-nuys,mexican,3.0,87,2.0,91401,34.179054,-118.43894099999999
116,oRAtYCxiPuD8vEhegMiEmQ,Durango's Tacos,durangos-tacos-los-angeles-2,mexican,5.0,22,1.0,91606,34.186428899999996,-118.41217140000002
117,PO8NGAJI2qA_Tv73WHdg1A,Baskin-Robbins,baskin-robbins-van-nuys-3,icecream,4.0,44,1.0,91401,34.186958000000004,-118.42314099999999
118,c5s5kFiuj2hXjX8w395iEA,Charlie's Wieners,charlies-wieners-van-nuys,hotdog,4.0,76,1.0,91411,34.17887,-118.46153999999999
119,8AIa4q8qDvaeQqlCybDLoA,Birrieria Mexico,birrieria-mexico-van-nuys,mexican,4.0,69,1.0,91405,34.1936264038086,-118.45059204101601
120,gWep_aQRJUVH4487tiKGWA,Cafe Teramo,cafe-teramo-north-hollywood,bakeries,3.5,95,2.0,91606,34.187202124186896,-118.41415034946002
121,Y5ZLtfH_axMN0H84ZZRy2Q,Pizza Di Roma,pizza-di-roma-north-hollywood-2,pizza,4.0,64,1.0,91606,34.186814899999995,-118.4145851
122,849TkgCh0caAhKK8ZpZy8A,Starbucks,starbucks-van-nuys-2,coffee,3.0,144,1.0,91401,34.172494,-118.447516
123,s_F2ObU2ebE0et0xNSk4Lw,Socorro's Restaurant,socorros-restaurant-van-nuys,mexican,3.5,86,1.0,91411,34.186794899999995,-118.4528203
124,0JzIDpRUdnc_qgo5MEy5rA,Bamboo Forest,bamboo-forest-sherman-oaks-2,chinese,3.5,184,1.0,91411,34.1720974,-118.4566096
125,Tr4E7gyf2UUNkk3piQFdGg,Jaliz Cuisine of East Africa,jaliz-cuisine-of-east-africa-van-nuys-2,african,4.5,30,2.0,91405,34.1910499037292,-118.45468405634199
126,w7hUI7SsMWFixwwqhMUpdQ,Wheat and Fire Pizza Catering,wheat-and-fire-pizza-catering-los-angeles-10,catering,5.0,77,2.0,90025,34.0457451036486,-118.450599133601
127,deLvtLHwG1sqbDVryxNlPA,Carnitas Michoacan,carnitas-michoacan-van-nuys,mexican,4.0,43,1.0,91405,34.193805100000006,-118.43959440000002
128,w5vHoR3hR_tb9tt1HTE0iQ,Taqueria Emanuel,taqueria-emanuel-van-nuys,mexican,4.0,38,1.0,91401,34.18586,-118.44828000000001
129,2bto_qkmb47J0SL1OMcDrQ,Gumri Shish Kabab,gumri-shish-kabab-van-nuys,mideastern,4.5,20,2.0,91401,34.186545100000004,-118.4222033
130,LypCM6xQeoZVOXZ92paZAg,Carniceria Don Juan,carniceria-don-juan-van-nuys,meats,4.5,16,1.0,91401,34.1870841,-118.4403344
131,Ud0s3Ms7eVLVidoedb0Wxg,Tacos La Tehuanita,tacos-la-tehuanita-los-angeles,tacos,5.0,101,1.0,90042,34.121168540188606,-118.205555453897
132,DLZlAQ5z_c4bcL2nmGeKQw,Noah's Ark,noahs-ark-van-nuys,mideastern,3.5,36,2.0,91401,34.17241,-118.43048999999999
133,myB5zgec1kLi1iaZFWqv8w,Marcelino's Italian Kitchen,marcelinos-italian-kitchen-sherman-oaks-2,italian,3.5,104,2.0,91423,34.164525,-118.4142885
134,Lljiug9shuMvx3bMH8Tc5Q,Las Casitas Grill,las-casitas-grill-los-angeles,salvadoran,4.5,27,1.0,91411,34.1869,-118.44922
135,sYZ-QjJ0BI1qV1aTRbXUJQ,Cafe Vietnam Truck,cafe-vietnam-truck-los-angeles-30,vietnamese,5.0,147,1.0,90045,33.97215,-118.37626999999999
136,f0c6-u83tDH85GfWLrxSDg,Ms Pizza Connection,ms-pizza-connection-sherman-oaks,pizza,4.0,52,2.0,91423,34.164584999999995,-118.414174
137,nMEh6boQ7v_q03qcFZZ79Q,White Rabbit Truck,white-rabbit-truck-los-angeles-4,filipino,3.5,613,1.0,90012,34.056911468505895,-118.243949890137
138,ga1GBiOnCTgRAYwx1j3dyQ,Tacos Palacios,tacos-palacios-los-angeles-4,tacos,4.5,88,1.0,91602,34.151939,-118.36110500000001
139,z0XNmr5b4eCbzc1FKAJNtA,The Flame Broiler,the-flame-broiler-sherman-oaks,hotdogs,3.0,177,1.0,91403,34.160965904579804,-118.44830274581899
140,1yovPOwXFk5b4PApyx14Hw,Hong Kong Diner,hong-kong-diner-los-angeles,chinese,4.0,42,1.0,91401,34.1875697782163,-118.44810374177901
141,xOYjHmazeteBLYyu6H1Epw,Taqueria La Plebe and More,taqueria-la-plebe-and-more-los-angeles,foodtrucks,4.5,94,1.0,91324,34.230985,-118.535684
142,6v3y2q1-vUo6eXiJ78LH2Q,Elevation Bar & Lounge,elevation-bar-and-lounge-los-angeles-2,lounges,3.5,75,2.0,91401,34.16612,-118.44831
143,8U6Jv4b6aJ1LLueHi4jEcw,Tommy's Original World Famous Hamburgers,tommys-original-world-famous-hamburgers-van-nuys,burgers,3.5,78,1.0,91411,34.18697,-118.45108
144,XUk0VQlpsxFY1KUGamSi6Q,Birrieria Lupita,birrieria-lupita-van-nuys,mexican,4.0,34,2.0,91405,34.1919564,-118.44916599999999
145,jiItHeeFgjAUy1EDpRd6gg,Kebab and Pizza Time,kebab-and-pizza-time-van-nuys,mediterranean,4.5,16,1.0,91401,34.185260542231305,-118.448934591402
146,l9g8tt3NXCN3vJFlR_MV7g,Ta Bom Truck,ta-bom-truck-los-angeles-2,brazilian,4.0,179,1.0,90019,34.0480743054621,-118.351336928125
147,lDUUbgvi3YqY2FJg1uSosg,El Carrusel Bakery,el-carrusel-bakery-van-nuys,bakeries,4.0,53,1.0,91401,34.187048,-118.457057
148,lwBbzIzX1q7MavJOR7Tzyg,The Grilled Cheese Truck,the-grilled-cheese-truck-los-angeles,foodtrucks,3.5,1566,1.0,90001,33.979079999999996,-118.25008999999999
149,JlTqrfoBaeOEPVHCtJNrgQ,Dream Bakery,dream-bakery-north-hollywood,bakeries,4.5,29,1.0,91605,34.2010451,-118.41419740000002
150,IAzVa3gaOGeIKttZqphD2g,Teddy's Red Tacos,teddys-red-tacos-los-angeles,foodtrucks,4.5,292,1.0,90011,33.9894829,-118.262014
151,Q-3LvH3ikrgsgx14miORFA,Caffe' Italia,caffe-italia-los-angeles-3,pizza,4.5,103,2.0,91401,34.1719751,-118.439625
152,xnQL73T0E-WhxisUIWDekw,Chipotle Mexican Grill,chipotle-mexican-grill-van-nuys-2,mexican,2.5,235,1.0,91401,34.1723138984201,-118.448308750315
153,O8GEKrkB4Y5Y-C6yi8MKug,Ujpest Sports Lounge,ujpest-sports-lounge-van-nuys,sportsbars,4.0,31,1.0,91405,34.1936531066895,-118.439071655273
154,PyivZWrHyYv4JQd9qGGrjw,Tokyo Doggie Style,tokyo-doggie-style-los-angeles-6,foodtrucks,4.5,176,2.0,90001,33.9788284301758,-118.249931335449
155,ls9YvfUCBusDVo7syIJzfQ,Bird Coma,bird-coma-los-angeles-3,foodtrucks,4.5,81,2.0,91352,34.223480224609396,-118.360870361328
156,-Iy_v1VIfyf2s47XfdEnaA,El Huarache Veloz,el-huarache-veloz-van-nuys,mexican,3.5,57,1.0,91405,34.1942377461448,-118.431672395698
157,qkhBadU24-mogSa9j4dGuw,Renaissance Bakery,renaissance-bakery-van-nuys,bakeries,5.0,9,1.0,91411,34.1854,-118.4504
158,M0JcJIr7zSOSHqfpfENeCQ,Pop Candy,pop-candy-santa-monica,foodstands,5.0,32,1.0,90404,34.0334815979004,-118.473663330078
159,4HjtClDmQ3jGWvOa2CgEgw,Golden Fork,golden-fork-van-nuys,tradamerican,3.0,75,2.0,91405,34.193571999999996,-118.423166
160,Qh-R8EGDLQZFwwdApN0Kvw,The Fix on Wheels,the-fix-on-wheels-los-angeles,foodtrucks,4.5,62,2.0,90007,34.029109999999996,-118.28306
161,dvRoSS5y3-zuNsnQdRf49w,Postcards Central American Soul Food,postcards-central-american-soul-food-los-angeles,foodtrucks,4.5,121,2.0,90015,34.038772583007805,-118.26114654541
162,Zv6pQP12TsaqfQfLBHhOiQ,Happy Ice,happy-ice-los-angeles,foodtrucks,4.5,42,1.0,90046,34.0833,-118.34998999999999
163,sFZeN0BaHdrIGhQ3PBuI5w,El Katracho Restaurant,el-katracho-restaurant-sherman-oaks-2,latin,3.0,79,2.0,91411,34.172111799999996,-118.4566596
164,rl28rksbUrqFDEXKN0WjMA,Panda Express,panda-express-van-nuys,chinese,2.5,130,1.0,91401,34.172448532937395,-118.447902787337
